id_empresa;nit;sector;antiguedad;tiempo_afiliacion;num_trabajadores;crecimiento_empleo;uso_servicios;satisfaccion;rotacion;salario_promedio;digitalizacion;formalizacion;distancia;abandono
9335;839355500;Comercio;8.0;6.6;19;8.5;5;72.7;21.6;9.29;59.3;52.8;0.1;0
9336;892323919;Comercio;7.9;2.7;35;13.4;6;91.6;31.0;3.01;55.1;38.3;11.2;0
9337;858521875;Servicios;3.8;2.3;37;6.7;4;60.8;26.3;5.18;13.2;29.4;21.5;1
9338;910927048;Tecnología;4.3;2.0;225;8.3;8;85.4;28.7;2.46;48.9;59.8;29.1;0
9339;933528195;Servicios;8.8;7.7;14;6.8;10;78.9;19.1;2.17;75.5;66.5;8.8;0
9340;922814471;Manufactura;33.7;30.9;8;19.3;3;51.1;11.9;4.94;78.8;70.0;3.9;0
9341;966644369;Comercio;2.2;1.2;15;18.7;6;59.1;12.5;3.56;62.0;54.0;17.6;1
9342;976727733;Transporte;10.7;9.3;19;-6.2;5;79.5;19.1;3.3;63.0;65.5;41.2;0
9343;933839121;Transporte;11.2;3.5;16;-3.3;4;66.0;10.1;2.12;63.3;62.0;4.7;0
9344;994545365;Manufactura;8.6;6.4;41;-2.5;5;63.0;9.9;4.51;57.5;47.8;6.5;0
9345;910217089;Comercio;5.3;1.6;14;-4.1;5;78.8;12.7;2.78;40.6;42.5;2.0;1
9346;832133881;Comercio;4.4;1.4;35;14.4;3;52.2;28.2;2.74;61.0;73.2;9.5;1
9347;841351329;Tecnología;14.3;9.2;34;18.3;4;61.1;11.0;3.92;44.6;48.1;13.6;0
9348;901721454;Comercio;3.7;0.9;92;16.1;5;64.6;5.0;3.19;87.0;72.6;6.1;0
9349;924950707;Servicios;8.1;3.2;25;6.7;5;58.4;6.9;5.85;59.9;66.7;0.1;0
9350;836737496;Servicios;10.7;4.0;50;13.5;5;61.6;14.1;3.64;65.8;62.6;25.0;1
9351;933166399;Construcción;2.7;2.1;88;-0.1;7;100.0;16.8;3.43;89.6;63.1;1.6;0
9352;911777317;Construcción;4.6;2.3;80;13.4;5;55.9;12.9;2.9;90.1;93.5;14.5;1
9353;839799153;Comercio;18.5;16.7;23;22.7;4;73.2;3.4;3.6;56.2;64.0;19.3;0
9354;834347462;Manufactura;8.2;6.3;14;11.1;2;58.9;14.4;4.89;85.5;77.1;10.2;1
9355;811198828;Servicios;30.6;21.1;43;8.2;9;92.8;20.8;3.9;74.8;73.1;0.6;0
9356;993265712;Servicios;28.0;16.1;19;12.7;3;49.6;14.1;4.08;78.0;56.8;24.1;0
9357;894364239;Servicios;11.8;6.7;31;3.3;7;78.4;10.0;2.46;73.6;60.4;0.3;0
9358;802932343;Comercio;4.9;1.7;21;-13.9;6;72.6;38.1;2.13;63.5;61.9;4.4;1
9359;848084480;Construcción;6.6;4.3;34;-3.1;7;58.5;29.2;2.65;64.9;66.1;9.7;0
9360;861349303;Servicios;6.6;5.7;16;-1.2;6;80.4;13.8;3.34;33.9;34.7;1.9;0
9361;872395751;Manufactura;13.5;3.7;10;12.6;5;62.1;19.0;4.44;66.9;56.5;2.0;0
9362;985045528;Manufactura;4.0;2.4;16;15.9;3;72.4;11.3;2.78;39.6;60.2;1.5;0
9363;885121661;Comercio;5.4;3.4;8;12.3;5;61.9;17.9;5.01;70.7;79.3;8.8;1
9364;841298184;Servicios;5.2;2.3;62;-9.8;5;69.0;16.3;3.92;42.5;57.5;3.0;1
9365;929224183;Servicios;21.9;20.3;46;11.6;3;61.8;5.6;3.5;30.4;46.3;3.5;0
9366;825650804;Servicios;9.2;3.9;18;9.3;7;76.6;1.1;2.1;76.6;81.4;2.6;1
9367;910145314;Servicios;21.1;12.1;256;14.3;6;70.8;5.8;5.87;78.8;72.0;22.7;0
9368;989934208;Comercio;5.4;3.7;83;14.3;4;67.9;22.5;3.5;42.7;43.9;2.6;0
9369;978787734;Construcción;6.3;1.5;9;15.9;3;68.0;31.0;4.13;54.2;65.5;0.7;1
9370;915601364;Comercio;5.9;2.0;124;3.5;4;64.3;26.9;5.68;59.8;51.1;1.4;0
9371;900713798;Comercio;4.7;2.1;16;11.9;5;65.5;36.2;5.37;83.2;87.1;6.1;1
9372;802593171;Comercio;5.2;2.8;6;12.6;5;65.6;17.0;3.06;57.8;48.3;3.1;1
9373;830577688;Servicios;5.9;4.5;11;3.2;5;79.8;17.3;4.16;18.9;32.3;22.6;0
9374;846832923;Tecnología;17.9;4.5;7;7.1;7;56.5;28.5;2.83;66.0;52.3;13.2;1
9375;906801497;Manufactura;8.2;7.2;8;-11.4;5;70.1;16.7;4.97;40.6;56.2;7.0;1
9376;856785333;Transporte;11.5;3.1;15;-4.4;7;91.9;17.7;1.82;67.7;65.1;5.2;0
9377;874991272;Transporte;8.3;6.3;25;8.7;6;54.0;12.7;3.33;55.0;53.6;5.9;0
9378;886890916;Manufactura;5.5;2.8;41;14.5;6;65.5;9.8;5.47;77.1;77.1;2.9;0
9379;878588512;Servicios;7.7;4.8;25;-4.5;5;65.8;17.2;3.95;38.0;53.4;14.2;0
9380;823695521;Servicios;29.2;18.5;131;6.1;6;67.2;7.0;5.4;38.8;65.5;9.4;0
9381;800336804;Tecnología;34.3;31.2;15;9.3;1;55.5;16.7;4.37;54.1;62.7;6.0;1
9382;800814873;Servicios;8.7;6.0;12;1.4;8;79.1;28.4;2.15;41.4;53.0;47.2;1
9383;989871017;Servicios;5.3;2.0;101;16.1;3;59.8;12.2;2.44;56.6;74.7;9.9;1
9384;944239749;Construcción;17.7;4.2;7;19.6;6;61.3;21.1;5.51;67.1;62.7;28.9;0
9385;881171770;Construcción;5.9;3.9;17;-0.6;3;57.2;7.8;3.07;81.7;81.8;7.3;1
9386;939951244;Tecnología;34.3;7.3;31;17.6;2;59.4;4.1;3.27;44.7;51.5;20.2;0
9387;804027691;Comercio;4.1;2.9;8;-1.1;5;82.5;43.0;4.01;51.7;55.9;0.9;1
9388;800154095;Manufactura;1.5;0.8;87;11.7;1;38.7;3.6;3.72;56.3;61.4;2.9;1
9389;902654895;Servicios;4.6;4.5;15;18.9;3;63.8;4.5;2.58;67.2;69.1;1.8;0
9390;897961102;Servicios;3.3;0.9;57;3.7;4;61.4;5.1;3.98;47.3;32.2;9.7;0
9391;879407346;Servicios;4.6;2.0;70;2.7;3;49.4;27.2;4.19;26.4;19.1;20.2;1
9392;877397797;Transporte;1.7;0.8;13;6.5;4;63.7;11.8;4.94;55.5;62.3;12.4;1
9393;992370015;Comercio;8.5;2.9;23;15.2;5;69.0;33.6;6.31;58.9;58.4;7.5;0
9394;812205342;Servicios;5.0;2.6;280;-0.7;2;58.7;10.1;1.6;40.9;43.6;3.1;0
9395;809318272;Construcción;7.3;6.7;46;9.3;7;75.5;7.9;2.34;86.7;78.2;1.5;0
9396;927538721;Manufactura;5.7;4.0;43;-1.6;4;49.5;17.2;5.29;59.5;65.2;0.8;1
9397;822668285;Construcción;17.4;12.1;11;15.6;3;47.7;38.1;2.8;79.6;84.9;6.8;0
9398;992968261;Manufactura;14.0;13.1;81;9.8;7;80.2;11.8;2.75;85.5;77.6;2.6;0
9399;934126412;Manufactura;3.0;2.3;41;4.0;6;75.7;10.0;4.02;59.9;51.5;10.2;0
9400;841602857;Construcción;14.0;7.8;140;14.2;4;55.8;7.1;2.84;51.4;67.4;9.5;0
9401;888064072;Servicios;9.8;3.9;16;-7.3;7;64.0;19.5;6.64;70.9;66.9;5.2;0
9402;848718052;Transporte;4.9;2.0;17;-2.6;1;63.9;16.4;2.55;76.4;75.6;9.7;1
9403;906447874;Tecnología;5.6;5.4;18;-1.9;5;56.5;13.1;3.91;57.0;41.4;1.9;1
9404;976761763;Servicios;5.4;4.7;42;18.6;4;62.7;16.1;1.61;57.1;51.3;46.0;0
9405;919404528;Comercio;3.5;0.9;82;-0.1;5;64.8;19.2;2.3;55.2;66.1;7.3;1
9406;881061272;Servicios;12.2;10.4;10;6.4;4;67.8;16.8;2.79;36.0;45.1;27.7;0
9407;901955140;Servicios;16.7;4.5;17;6.7;5;59.9;16.5;4.21;82.4;92.7;0.8;0
9408;897347323;Construcción;3.0;0.9;22;5.9;8;64.2;11.0;4.27;86.7;77.0;18.6;0
9409;895818335;Manufactura;7.2;5.0;9;18.2;2;58.0;7.0;2.43;94.3;100.0;9.4;0
9410;801303027;Construcción;1.7;0.6;17;6.8;4;57.6;17.9;4.05;50.1;63.8;1.5;0
9411;971670805;Servicios;8.4;7.2;30;6.7;4;73.9;24.9;3.89;52.1;47.7;6.4;0
9412;840161894;Construcción;16.0;13.1;56;0.9;4;70.5;10.1;3.66;70.5;59.3;12.9;0
9413;939542717;Comercio;4.7;2.8;11;17.4;9;77.7;7.9;5.13;40.1;61.5;1.3;0
9414;954157600;Manufactura;3.9;2.0;22;13.5;5;71.9;5.3;2.82;86.8;70.8;35.6;0
9415;968501918;Comercio;20.1;8.3;5;4.1;5;83.6;17.8;2.12;32.5;35.4;4.4;0
9416;944662710;Transporte;17.9;10.3;8;18.9;7;71.7;20.6;3.64;49.1;62.4;1.0;0
9417;864780300;Comercio;16.0;15.3;7;7.7;3;56.6;7.8;2.62;87.9;87.4;6.5;0
9418;824767298;Transporte;10.4;8.8;19;-8.7;4;77.9;19.2;2.57;75.8;84.0;3.3;1
9419;803465666;Servicios;7.6;6.6;36;10.4;3;57.1;26.8;3.19;59.2;67.0;14.7;0
9420;854949567;Construcción;5.0;4.1;30;0.1;6;79.1;43.6;2.31;81.6;68.7;5.4;1
9421;827631781;Comercio;2.5;2.1;45;10.1;4;42.7;18.3;3.41;20.9;28.2;13.4;1
9422;949628502;Servicios;23.2;7.6;20;6.6;10;89.7;33.9;3.44;59.1;72.9;19.1;0
9423;989249449;Transporte;9.7;8.3;27;-4.3;5;76.2;21.0;2.88;49.7;55.2;6.3;0
9424;855333911;Servicios;7.9;4.3;36;-5.2;5;55.1;21.1;4.96;65.7;62.5;33.1;0
9425;845091524;Servicios;9.6;8.3;9;3.9;5;59.3;16.2;3.89;77.0;55.8;1.8;1
9426;996496062;Comercio;3.7;2.6;166;10.4;5;74.1;10.5;4.67;88.9;72.3;14.4;0
9427;948677104;Comercio;2.8;1.0;7;-2.0;2;69.2;26.4;4.59;33.6;38.8;1.9;1
9428;903732574;Comercio;23.0;22.7;10;11.9;3;57.7;21.7;2.84;30.8;32.0;8.7;0
9429;800639037;Servicios;9.5;3.0;37;13.6;6;73.3;21.3;2.47;63.7;62.5;1.9;1
9430;974925496;Manufactura;3.0;2.2;22;-2.2;5;54.0;7.4;2.11;26.7;48.6;10.8;0
9431;992496572;Construcción;30.3;13.4;15;11.5;5;66.8;0.6;3.42;85.1;65.5;8.0;0
9432;916259195;Tecnología;6.3;4.8;39;1.2;5;77.6;29.9;3.08;82.6;74.4;35.3;0
9433;992540862;Transporte;3.2;2.4;94;20.7;4;62.3;4.5;4.79;66.1;42.8;5.3;0
9434;949402552;Servicios;5.8;4.7;27;4.0;5;78.8;13.5;2.77;64.1;58.1;18.8;0
9435;915382694;Servicios;17.5;13.9;17;-7.2;8;84.2;11.5;3.32;79.7;86.5;1.2;0
9436;808783767;Comercio;7.8;4.7;19;11.8;7;78.6;10.0;8.65;90.5;90.4;14.5;0
9437;948643319;Servicios;41.3;20.6;78;7.2;8;89.3;28.4;1.66;48.2;46.9;9.2;0
9438;903115084;Comercio;10.6;2.3;47;-7.7;0;58.9;6.9;3.65;25.1;22.9;10.9;1
9439;975041252;Transporte;6.7;2.9;47;16.1;5;59.0;14.1;2.38;52.6;70.6;3.7;0
9440;852714940;Transporte;10.9;9.0;22;2.9;7;59.0;25.4;5.38;39.5;60.5;4.0;1
9441;848169688;Servicios;17.8;16.4;6;5.6;5;92.9;2.7;3.49;62.7;56.9;22.4;0
9442;995824746;Servicios;17.1;11.9;18;9.3;4;73.4;14.8;3.56;78.3;63.0;4.5;0
9443;985688997;Servicios;15.7;4.7;52;0.9;5;73.1;19.5;4.9;77.3;77.5;6.1;0
9444;823201408;Servicios;11.3;2.4;46;13.2;6;70.7;20.1;2.57;39.9;17.6;11.4;0
9445;855710079;Transporte;30.2;21.0;31;16.0;4;66.3;30.9;6.72;68.3;57.3;6.3;0
9446;902260992;Comercio;2.8;1.0;12;18.4;4;59.5;5.6;4.45;46.9;51.5;18.5;0
9447;932176296;Manufactura;25.9;20.2;57;2.3;6;59.9;4.5;2.91;79.2;91.6;19.5;0
9448;981121499;Comercio;10.2;9.7;12;23.9;3;42.9;14.7;3.89;93.0;84.7;0.8;0
9449;886971034;Servicios;19.7;6.4;27;19.2;4;65.2;25.7;2.69;70.0;79.3;24.7;1
9450;989146040;Manufactura;9.6;5.6;84;10.2;4;65.5;21.7;4.06;58.9;84.9;1.5;0
9451;970419773;Comercio;11.2;5.7;6;13.5;3;54.8;34.6;4.19;27.0;47.1;1.6;1
9452;840771147;Comercio;13.9;6.8;39;9.4;7;88.3;5.3;4.0;55.6;48.6;27.4;0
9453;827315029;Servicios;13.0;5.1;22;-5.6;3;43.2;11.7;9.14;67.5;81.7;0.4;1
9454;942910575;Servicios;5.6;4.9;58;11.3;4;80.7;13.9;3.22;65.8;82.9;9.6;0
9455;808124587;Manufactura;11.3;4.4;10;17.0;2;73.0;13.5;2.42;28.6;24.8;1.4;0
9456;827360969;Servicios;5.6;4.0;9;-0.6;7;72.7;23.7;6.65;70.2;65.3;18.0;0
9457;827725633;Servicios;4.7;1.9;31;2.7;4;72.8;11.2;2.18;46.5;56.8;6.7;0
9458;813770314;Tecnología;13.8;4.4;166;35.3;5;78.4;2.9;3.03;53.2;57.1;21.3;0
9459;879658223;Servicios;34.1;17.8;31;8.5;4;40.4;42.2;3.59;65.9;63.4;15.8;1
9460;879561818;Manufactura;10.0;9.8;29;-1.1;3;54.0;32.2;2.24;80.9;64.0;5.4;0
9461;862397328;Construcción;1.5;1.4;17;11.7;3;42.9;1.5;7.52;97.1;92.3;22.2;1
9462;955877002;Construcción;8.3;5.4;48;7.9;2;41.0;12.7;3.65;24.4;34.0;18.7;1
9463;852300159;Comercio;11.9;6.9;49;14.7;6;84.6;28.3;4.16;40.5;63.3;11.3;0
9464;956943024;Transporte;6.3;4.5;68;13.7;5;53.0;21.2;4.01;90.1;67.9;2.0;1
9465;986655657;Comercio;11.8;7.2;16;-1.2;5;53.8;7.7;2.38;85.9;68.6;5.2;0
9466;807640061;Manufactura;7.5;5.9;73;19.6;7;64.9;12.3;3.04;29.5;23.8;2.6;0
9467;874828781;Manufactura;4.9;2.1;8;3.3;1;59.3;26.8;3.2;92.8;86.0;46.8;1
9468;988710806;Transporte;8.4;3.1;24;-14.4;4;53.2;6.5;3.19;75.0;55.8;4.6;1
9469;913278418;Comercio;8.7;1.9;14;-10.4;5;71.4;3.9;2.72;32.7;59.6;2.0;0
9470;953390529;Construcción;12.6;3.2;26;8.2;5;64.9;10.5;3.48;49.8;65.1;10.3;0
9471;818281637;Servicios;14.7;12.8;28;19.9;4;49.5;16.4;8.31;52.0;44.5;3.7;0
9472;902000616;Comercio;39.0;14.8;64;1.1;9;90.2;24.9;3.46;50.8;53.9;8.8;0
9473;812512722;Comercio;8.8;5.8;5;19.4;4;58.6;5.7;4.2;33.1;24.7;11.1;0
9474;888396306;Tecnología;13.0;3.0;15;-3.9;8;90.3;13.0;4.57;39.7;50.3;6.4;0
9475;931668279;Transporte;50.0;27.9;7;7.0;7;92.4;14.0;3.69;50.4;45.0;10.9;0
9476;873762824;Servicios;5.4;2.7;10;3.2;4;50.0;2.0;2.15;44.8;48.6;16.2;1
9477;841229272;Construcción;7.4;5.7;30;-15.6;3;42.7;20.3;2.92;64.9;58.7;7.6;1
9478;835044664;Servicios;4.9;4.4;76;11.1;2;78.1;2.3;5.36;79.8;80.1;11.7;0
9479;929799074;Transporte;16.2;8.4;43;24.4;6;80.2;13.6;3.57;73.5;83.0;1.7;0
9480;814330954;Tecnología;15.6;12.4;20;0.2;3;74.5;19.1;4.49;34.4;42.1;2.7;1
9481;818934622;Servicios;9.7;4.2;5;26.7;2;58.7;1.0;4.51;46.9;67.2;33.9;0
9482;859171805;Comercio;4.7;1.3;8;11.5;5;71.5;9.3;1.32;72.9;89.4;0.7;0
9483;904666082;Servicios;23.8;20.4;22;8.6;5;70.4;23.5;3.48;50.1;46.7;1.8;0
9484;835207899;Transporte;8.5;8.2;37;5.5;6;52.6;13.4;3.93;24.7;31.4;9.3;0
9485;953171015;Comercio;6.4;2.5;32;3.1;4;60.2;16.9;2.56;87.8;80.6;15.7;0
9486;945419997;Manufactura;11.1;3.7;9;-3.4;9;78.8;26.2;4.04;77.7;61.6;0.5;1
9487;982483204;Transporte;10.4;5.0;18;-15.5;8;75.1;10.5;1.92;47.7;54.1;5.1;0
9488;964304607;Servicios;36.7;23.8;43;12.6;3;66.0;32.1;3.63;54.8;63.9;1.4;0
9489;877940014;Construcción;9.3;4.1;94;6.1;4;87.1;19.3;3.85;73.0;76.5;1.3;0
9490;849954875;Transporte;11.5;9.4;30;10.7;5;72.1;14.9;3.39;73.4;76.3;0.4;0
9491;869843010;Comercio;39.2;19.7;30;1.1;5;82.3;18.0;3.34;43.1;43.4;18.6;0
9492;982705319;Construcción;5.9;1.5;5;9.4;0;33.2;15.6;1.32;36.9;40.3;0.5;1
9493;912232618;Transporte;48.9;45.8;5;19.4;1;55.0;9.0;2.49;41.5;42.2;3.4;0
9494;988096845;Servicios;3.1;1.4;42;15.5;5;67.3;14.5;2.48;29.3;49.2;5.8;0
9495;862525811;Tecnología;11.7;5.8;30;11.9;5;50.9;28.7;3.49;51.6;50.4;0.9;0
9496;977090346;Servicios;20.0;9.7;65;1.5;4;57.4;6.4;5.71;85.3;64.6;2.7;0
9497;886946151;Servicios;14.3;4.0;13;7.0;4;69.6;7.0;3.57;99.1;92.9;13.5;0
9498;912364641;Manufactura;24.0;21.9;9;-24.0;5;72.1;18.0;3.43;71.2;58.2;50.0;0
9499;805034923;Comercio;4.1;2.2;82;1.2;4;43.1;15.9;4.09;72.6;60.8;22.1;0
9500;868317842;Comercio;6.8;3.1;37;8.7;5;79.0;14.1;4.08;78.4;82.0;15.4;0
9501;991859114;Construcción;5.0;1.8;25;11.3;3;57.7;28.8;7.27;52.0;44.6;0.4;1
9502;905733128;Construcción;16.2;11.0;24;18.6;6;73.7;5.9;2.5;43.4;50.9;2.9;0
9503;853405956;Comercio;1.5;1.2;116;7.2;4;62.2;3.0;4.51;54.6;51.4;48.7;0
9504;892040556;Servicios;2.5;1.1;45;-1.1;4;55.8;25.1;4.51;76.9;66.2;14.2;1
9505;955320951;Manufactura;24.8;13.5;49;21.5;6;70.8;28.4;4.4;81.1;68.3;3.3;0
9506;898651927;Manufactura;2.7;2.6;12;9.9;5;61.7;10.9;2.34;60.4;63.3;1.3;0
9507;958684731;Servicios;10.6;4.3;37;5.7;7;64.4;22.9;3.47;57.4;87.5;12.1;0
9508;862986011;Manufactura;5.5;4.3;20;-6.0;4;67.3;18.1;3.28;93.4;91.0;4.5;0
9509;878909605;Servicios;12.4;8.6;36;10.5;2;63.1;11.7;3.88;79.1;74.9;21.4;0
9510;864982076;Servicios;2.2;1.7;72;3.4;4;53.7;20.5;4.33;37.4;30.3;11.4;1
9511;950321654;Servicios;39.8;25.5;26;0.9;8;83.4;13.5;2.54;76.2;67.5;7.0;0
9512;924289314;Servicios;18.4;13.6;105;13.9;5;72.6;23.0;2.73;85.5;75.7;2.5;0
9513;826943056;Tecnología;18.7;9.2;5;-10.7;3;43.5;5.6;2.86;74.1;60.2;4.6;1
9514;905057367;Comercio;4.1;3.4;187;31.1;3;63.2;21.0;3.51;91.8;78.8;50.0;0
9515;918682209;Comercio;4.5;4.4;9;3.0;0;51.2;23.3;3.16;35.9;42.8;30.8;1
9516;929347517;Transporte;14.1;12.9;5;-12.4;2;53.9;13.6;5.44;81.9;54.6;2.5;1
9517;800799957;Manufactura;5.8;4.7;42;1.1;5;54.9;13.2;3.8;30.8;46.5;14.2;0
9518;956618994;Servicios;20.0;7.1;11;-7.3;5;62.9;10.4;2.0;11.1;18.5;4.1;0
9519;999194274;Construcción;9.2;2.0;46;19.5;6;83.4;16.8;3.67;69.7;66.5;2.5;0
9520;919945563;Comercio;7.8;1.7;53;9.1;3;54.0;27.4;1.18;47.6;62.0;8.1;1
9521;943759643;Transporte;11.1;6.2;45;5.1;4;61.4;8.6;5.52;57.5;76.5;12.7;0
9522;963515336;Tecnología;30.2;29.9;120;7.4;1;53.0;17.8;4.08;66.2;49.7;21.0;0
9523;974833995;Comercio;1.9;0.5;25;5.7;4;46.0;16.4;3.8;66.6;83.7;2.8;1
9524;837921133;Servicios;9.5;8.9;37;9.1;5;65.7;12.1;2.84;24.6;37.9;27.1;0
9525;898242827;Servicios;10.0;2.3;13;11.0;3;64.9;6.2;3.05;93.0;86.3;2.5;0
9526;833677011;Servicios;21.5;19.1;121;8.7;7;63.9;21.7;1.85;82.0;88.9;12.8;0
9527;862939250;Servicios;11.2;8.6;54;-1.5;4;73.0;25.9;5.27;13.1;20.5;7.7;0
9528;949527737;Comercio;29.7;23.6;10;19.0;6;67.9;26.0;5.37;72.1;59.1;10.8;0
9529;807721506;Manufactura;8.0;5.6;91;14.9;1;39.2;21.5;2.77;51.8;58.1;6.6;1
9530;829893242;Transporte;7.6;3.8;12;11.1;4;68.2;24.5;4.33;84.4;65.3;0.3;1
9531;938783620;Servicios;20.9;8.0;25;16.3;1;39.5;22.4;3.41;51.1;69.5;7.0;1
9532;831354421;Servicios;2.5;1.6;47;-2.0;5;54.2;2.0;3.5;82.0;89.3;8.9;0
9533;860328979;Transporte;6.8;2.1;19;18.9;6;80.9;38.6;4.02;69.3;73.0;12.2;0
9534;978106099;Servicios;2.6;1.2;13;1.6;3;56.1;25.9;3.26;31.0;47.5;4.1;1
9535;836703808;Manufactura;27.2;12.2;19;-0.2;1;50.2;12.0;3.4;24.4;20.9;7.6;1
9536;931090233;Servicios;5.3;4.5;14;-5.0;6;59.0;1.1;3.8;57.0;67.5;10.2;0
9537;810114100;Manufactura;5.4;4.1;11;8.9;5;68.0;10.2;5.06;31.3;44.1;1.6;0
9538;895350723;Servicios;4.4;1.3;5;-11.2;7;81.6;23.3;3.67;78.5;77.1;11.7;1
9539;835548277;Servicios;3.7;2.4;11;17.7;6;77.4;40.0;3.23;51.9;56.0;0.4;0
9540;867742335;Servicios;18.4;18.1;22;-6.2;6;61.9;27.6;4.15;52.0;26.3;1.7;1
9541;969866969;Servicios;9.4;6.4;16;12.2;6;67.0;5.4;2.03;44.3;46.0;1.1;0
9542;875217625;Servicios;4.7;4.5;76;20.0;9;75.8;11.6;3.53;22.1;49.7;7.1;0
9543;814660870;Construcción;6.8;1.6;50;-0.3;7;55.4;22.8;2.54;36.8;76.9;0.3;1
9544;982654598;Transporte;8.2;3.1;26;-3.8;5;39.2;19.0;4.83;55.0;68.5;17.1;1
9545;998644684;Manufactura;1.5;0.7;21;7.8;2;56.1;5.3;3.12;56.5;57.2;4.4;1
9546;817510139;Comercio;9.7;2.6;131;7.9;0;41.1;26.8;3.43;32.0;34.2;1.5;1
9547;942404834;Servicios;6.9;4.1;11;-4.6;4;62.6;31.7;3.53;32.9;13.7;5.2;0
9548;820944971;Manufactura;14.0;11.7;43;-7.8;7;69.1;15.9;2.01;76.1;43.3;6.3;0
9549;876784159;Comercio;6.2;4.5;8;-3.3;5;54.7;16.6;3.28;46.7;61.1;1.5;1
9550;834685062;Servicios;26.0;10.8;13;2.3;5;57.0;4.2;3.24;67.7;68.0;25.1;0
9551;936327660;Comercio;4.9;4.9;5;4.2;4;50.2;5.7;1.64;92.2;61.3;4.8;0
9552;905511688;Comercio;9.2;6.4;18;-6.5;3;58.8;29.4;1.98;53.6;49.6;4.3;1
9553;907119469;Transporte;4.5;3.3;22;9.1;9;92.6;12.6;1.89;70.8;82.2;4.1;0
9554;997564209;Servicios;2.0;1.0;29;5.7;2;62.5;9.0;4.41;33.8;51.7;6.6;1
9555;946043163;Servicios;6.1;5.3;22;22.4;5;64.3;19.8;3.57;82.2;63.2;22.3;1
9556;978626717;Comercio;5.2;4.7;41;19.8;7;89.9;7.1;2.34;83.4;52.5;3.6;0
9557;995630174;Construcción;6.9;2.1;5;-5.0;1;55.0;14.8;3.63;71.4;50.8;2.0;1
9558;839231391;Manufactura;8.9;4.9;233;-2.9;7;78.0;22.4;4.38;48.4;60.4;0.8;0
9559;887684026;Tecnología;5.0;3.8;83;-4.9;4;63.6;20.6;4.84;96.0;53.2;10.7;0
9560;836921457;Manufactura;14.2;11.6;7;11.0;7;83.8;10.8;2.95;70.9;73.6;9.8;0
9561;844202589;Servicios;34.6;24.0;83;-4.5;3;55.6;14.5;4.39;59.3;69.9;1.8;0
9562;971599068;Comercio;17.7;10.5;22;7.7;6;76.1;20.7;8.61;57.0;54.6;1.4;0
9563;823259234;Servicios;9.7;2.5;7;-7.7;6;87.5;12.3;2.97;10.7;12.6;16.3;0
9564;955249757;Comercio;2.0;0.7;80;2.7;3;48.6;15.0;6.17;47.5;66.8;23.8;1
9565;914472758;Servicios;6.5;5.4;21;17.4;6;75.7;7.2;2.32;81.0;76.3;10.7;0
9566;916284990;Servicios;9.6;7.8;24;17.9;2;50.7;12.7;3.11;72.1;63.0;3.3;0
9567;982316380;Tecnología;8.9;2.7;18;7.2;5;77.5;25.6;4.42;88.3;73.7;3.9;1
9568;840815085;Comercio;2.4;0.5;94;7.3;3;47.7;12.7;1.97;35.6;25.5;24.4;0
9569;860620139;Servicios;7.2;5.0;28;7.5;4;67.7;14.6;1.64;48.2;53.5;10.7;0
9570;922981158;Comercio;7.8;4.3;34;14.0;5;62.5;18.6;5.83;77.9;81.7;2.4;0
9571;897365378;Construcción;6.6;2.5;25;9.2;1;49.3;8.2;2.8;63.5;74.4;0.4;1
9572;874016619;Servicios;9.2;6.4;27;-6.2;9;91.8;8.2;2.7;96.7;92.8;0.4;0
9573;868005419;Construcción;4.7;2.7;28;3.2;6;64.6;38.2;4.04;60.0;47.1;13.6;1
9574;896444646;Comercio;16.1;8.8;35;12.3;5;50.4;8.5;2.23;24.0;36.8;13.9;0
9575;945250428;Manufactura;9.9;8.6;27;0.2;3;55.0;20.8;2.87;59.4;66.9;7.6;0
9576;950376017;Comercio;13.6;13.5;17;-2.5;3;65.7;24.0;1.43;41.8;66.7;12.0;0
9577;936193768;Manufactura;1.6;0.9;78;2.9;8;74.1;19.3;1.77;57.0;63.1;7.6;0
9578;978166550;Comercio;9.6;5.1;14;11.3;7;68.5;18.9;3.73;35.2;41.2;0.9;0
9579;805582770;Comercio;15.7;15.3;27;0.8;8;81.6;14.1;3.93;67.5;51.3;30.4;0
9580;873604755;Servicios;4.4;1.3;36;8.0;7;98.3;15.5;4.24;65.6;69.1;0.9;0
9581;991859024;Construcción;3.9;1.0;54;24.0;5;77.8;28.8;2.33;65.9;49.2;2.3;0
9582;844554037;Manufactura;4.0;1.8;11;-6.8;5;55.9;32.4;3.26;74.0;55.8;5.7;1
9583;845870824;Servicios;8.1;5.4;14;4.7;5;73.1;24.5;4.99;37.0;38.1;6.8;1
9584;854441546;Construcción;13.0;4.0;6;7.4;1;53.4;27.9;3.1;62.7;63.6;4.9;1
9585;856000224;Servicios;6.0;4.9;7;12.2;7;78.3;10.8;3.1;21.4;48.5;0.1;0
9586;938423247;Servicios;6.3;5.6;16;-4.8;5;74.7;22.9;4.27;46.7;72.7;0.5;0
9587;921372259;Construcción;7.6;5.8;5;-0.8;5;78.1;18.4;3.02;50.4;44.2;20.5;0
9588;945667811;Construcción;12.1;7.4;5;7.1;8;90.2;24.6;3.7;76.9;81.0;4.6;0
9589;814237730;Tecnología;6.7;5.0;14;12.1;8;58.3;13.7;3.7;49.6;43.2;1.2;0
